goNorth
u_L,u_R,heading,
32.6390286023,13.8887771182,-3.05561144092,
32.6390286023,13.8887771182,-3.05561144092,
32.6390286023,13.8887771182,-3.05561144092,
32.33007875,14.135937,-2.9320315,
32.33007875,14.135937,-2.9320315,
32.33007875,14.135937,-2.9320315,
32.33007875,14.135937,-2.9320315,
32.33007875,14.135937,-2.9320315,
32.33007875,14.135937,-2.9320315,
32.33007875,14.135937,-2.9320315,
32.33007875,14.135937,-2.9320315,
32.669733029,13.8642135768,-3.06789321161,
32.669733029,13.8642135768,-3.06789321161,
32.669733029,13.8642135768,-3.06789321161,
32.669733029,13.8642135768,-3.06789321161,
32.669733029,13.8642135768,-3.06789321161,
32.669733029,13.8642135768,-3.06789321161,
32.669733029,13.8642135768,-3.06789321161,
32.5508914251,13.9592868599,-3.02035657005,
32.5508914251,13.9592868599,-3.02035657005,
32.5508914251,13.9592868599,-3.02035657005,
32.5508914251,13.9592868599,-3.02035657005,
32.5508914251,13.9592868599,-3.02035657005,
32.5508914251,13.9592868599,-3.02035657005,
32.5508914251,13.9592868599,-3.02035657005,
32.5508914251,13.9592868599,-3.02035657005,
32.0716733457,14.3426613234,-2.82866933828,
32.0716733457,14.3426613234,-2.82866933828,
32.0716733457,14.3426613234,-2.82866933828,
32.0716733457,14.3426613234,-2.82866933828,
32.0716733457,14.3426613234,-2.82866933828,
32.0716733457,14.3426613234,-2.82866933828,
32.0716733457,14.3426613234,-2.82866933828,
32.4155204816,14.0675836147,-2.96620819263,
32.4155204816,14.0675836147,-2.96620819263,
32.4155204816,14.0675836147,-2.96620819263,
32.4155204816,14.0675836147,-2.96620819263,
32.4155204816,14.0675836147,-2.96620819263,
32.4155204816,14.0675836147,-2.96620819263,
32.4155204816,14.0675836147,-2.96620819263,
32.4155204816,14.0675836147,-2.96620819263,
32.5397477817,13.9682017747,-3.01589911267,
32.5397477817,13.9682017747,-3.01589911267,
32.5397477817,13.9682017747,-3.01589911267,
32.5397477817,13.9682017747,-3.01589911267,
32.5397477817,13.9682017747,-3.01589911267,
32.5397477817,13.9682017747,-3.01589911267,
32.5397477817,13.9682017747,-3.01589911267,
32.5397477817,13.9682017747,-3.01589911267,
32.2837744041,14.1729804767,-2.91350976164,
32.2837744041,14.1729804767,-2.91350976164,
32.2837744041,14.1729804767,-2.91350976164,
32.2837744041,14.1729804767,-2.91350976164,
32.2837744041,14.1729804767,-2.91350976164,
32.2837744041,14.1729804767,-2.91350976164,
32.2837744041,14.1729804767,-2.91350976164,
32.2837744041,14.1729804767,-2.91350976164,
32.1897644936,14.2481884051,-2.87590579745,
32.1897644936,14.2481884051,-2.87590579745,
32.1897644936,14.2481884051,-2.87590579745,
32.1897644936,14.2481884051,-2.87590579745,
32.1897644936,14.2481884051,-2.87590579745,
32.1897644936,14.2481884051,-2.87590579745,
32.1897644936,14.2481884051,-2.87590579745,
32.6311459354,13.8950832517,-3.05245837415,
32.6311459354,13.8950832517,-3.05245837415,
32.6311459354,13.8950832517,-3.05245837415,
32.6311459354,13.8950832517,-3.05245837415,
32.6311459354,13.8950832517,-3.05245837415,
32.6311459354,13.8950832517,-3.05245837415,
32.6311459354,13.8950832517,-3.05245837415,
32.6311459354,13.8950832517,-3.05245837415,
32.1540857058,14.2767314354,-2.86163428232,
32.1540857058,14.2767314354,-2.86163428232,
32.1540857058,14.2767314354,-2.86163428232,
32.1540857058,14.2767314354,-2.86163428232,
32.1540857058,14.2767314354,-2.86163428232,
32.1540857058,14.2767314354,-2.86163428232,
32.1540857058,14.2767314354,-2.86163428232,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.1264889993,14.2988088005,-2.85059559973,
32.5631661091,13.9494671127,-3.02526644363,
32.5631661091,13.9494671127,-3.02526644363,
32.5631661091,13.9494671127,-3.02526644363,
32.5631661091,13.9494671127,-3.02526644363,
32.5631661091,13.9494671127,-3.02526644363,
32.5631661091,13.9494671127,-3.02526644363,
32.5631661091,13.9494671127,-3.02526644363,
32.52631782,13.978945744,-3.01052712802,
32.52631782,13.978945744,-3.01052712802,
32.52631782,13.978945744,-3.01052712802,
32.52631782,13.978945744,-3.01052712802,
32.52631782,13.978945744,-3.01052712802,
32.52631782,13.978945744,-3.01052712802,
32.52631782,13.978945744,-3.01052712802,
32.52631782,13.978945744,-3.01052712802,
32.4463959596,14.0428832323,-2.97855838384,
32.4463959596,14.0428832323,-2.97855838384,
32.4463959596,14.0428832323,-2.97855838384,
32.4463959596,14.0428832323,-2.97855838384,
32.4463959596,14.0428832323,-2.97855838384,
32.4463959596,14.0428832323,-2.97855838384,
32.4463959596,14.0428832323,-2.97855838384,
32.4463959596,14.0428832323,-2.97855838384,
32.4121878052,14.0702497558,-2.9648751221,
32.4121878052,14.0702497558,-2.9648751221,
32.4121878052,14.0702497558,-2.9648751221,
32.4121878052,14.0702497558,-2.9648751221,
32.4121878052,14.0702497558,-2.9648751221,
32.4121878052,14.0702497558,-2.9648751221,
32.4121878052,14.0702497558,-2.9648751221,
32.4121878052,14.0702497558,-2.9648751221,
32.6653710142,13.8677031887,-3.06614840567,
32.6653710142,13.8677031887,-3.06614840567,
32.6653710142,13.8677031887,-3.06614840567,
32.6653710142,13.8677031887,-3.06614840567,
32.6653710142,13.8677031887,-3.06614840567,
32.6653710142,13.8677031887,-3.06614840567,
32.6653710142,13.8677031887,-3.06614840567,
32.6653710142,13.8677031887,-3.06614840567,
32.5215749761,13.9827400191,-3.00862999045,
32.5215749761,13.9827400191,-3.00862999045,
32.5215749761,13.9827400191,-3.00862999045,
32.5215749761,13.9827400191,-3.00862999045,
32.5215749761,13.9827400191,-3.00862999045,
32.5215749761,13.9827400191,-3.00862999045,
32.5215749761,13.9827400191,-3.00862999045,
32.1438833336,14.2848933331,-2.85755333345,
32.1438833336,14.2848933331,-2.85755333345,
32.1438833336,14.2848933331,-2.85755333345,
32.1438833336,14.2848933331,-2.85755333345,
32.1438833336,14.2848933331,-2.85755333345,
32.1438833336,14.2848933331,-2.85755333345,
32.1438833336,14.2848933331,-2.85755333345,
32.1438833336,14.2848933331,-2.85755333345,
32.4937200347,14.0050239722,-2.9974880139,
